,date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,game_remarks,playoffs,br_href,season_year
963,2014-03-12,22:00:00,Cleveland Cavaliers,110,Phoenix Suns,101,Box Score,,17902,,False,/boxscores/201403120PHO.html,2014
964,2014-03-12,22:30:00,Golden State Warriors,98,Los Angeles Clippers,111,Box Score,,19570,,False,/boxscores/201403120LAC.html,2014
965,2014-03-13,19:00:00,Houston Rockets,87,Chicago Bulls,111,Box Score,,21747,,False,/boxscores/201403130CHI.html,2014
966,2014-03-13,19:30:00,Milwaukee Bucks,97,Atlanta Hawks,102,Box Score,,12554,,False,/boxscores/201403130ATL.html,2014
967,2014-03-13,21:30:00,Los Angeles Lakers,102,Oklahoma City Thunder,131,Box Score,,18203,,False,/boxscores/201403130OKC.html,2014
968,2014-03-14,19:00:00,Minnesota Timberwolves,93,Charlotte Bobcats,105,Box Score,,16983,,False,/boxscores/201403140CHA.html,2014
969,2014-03-14,19:00:00,Washington Wizards,105,Orlando Magic,101,Box Score,OT,16011,,False,/boxscores/201403140ORL.html,2014
970,2014-03-14,19:00:00,Indiana Pacers,101,Philadelphia 76ers,94,Box Score,,14754,,False,/boxscores/201403140PHI.html,2014
971,2014-03-14,19:00:00,Memphis Grizzlies,86,Toronto Raptors,99,Box Score,,18465,,False,/boxscores/201403140TOR.html,2014
972,2014-03-14,19:30:00,Phoenix Suns,87,Boston Celtics,80,Box Score,,18624,,False,/boxscores/201403140BOS.html,2014
973,2014-03-14,19:30:00,Denver Nuggets,111,Miami Heat,107,Box Score,,19600,,False,/boxscores/201403140MIA.html,2014
974,2014-03-14,20:00:00,Portland Trail Blazers,111,New Orleans Pelicans,103,Box Score,,16913,,False,/boxscores/201403140NOP.html,2014
975,2014-03-14,20:30:00,Los Angeles Lakers,85,San Antonio Spurs,119,Box Score,,18581,,False,/boxscores/201403140SAS.html,2014
976,2014-03-14,21:00:00,Los Angeles Clippers,96,Utah Jazz,87,Box Score,,19381,,False,/boxscores/201403140UTA.html,2014
977,2014-03-14,22:30:00,Cleveland Cavaliers,103,Golden State Warriors,94,Box Score,,19596,,False,/boxscores/201403140GSW.html,2014
978,2014-03-15,12:00:00,Milwaukee Bucks,94,New York Knicks,115,Box Score,,19812,,False,/boxscores/201403150NYK.html,2014
979,2014-03-15,19:00:00,Brooklyn Nets,94,Washington Wizards,101,Box Score,,20356,,False,/boxscores/201403150WAS.html,2014
980,2014-03-15,19:30:00,Denver Nuggets,92,Atlanta Hawks,97,Box Score,,16921,,False,/boxscores/201403150ATL.html,2014
981,2014-03-15,19:30:00,Indiana Pacers,112,Detroit Pistons,104,Box Score,OT,17440,,False,/boxscores/201403150DET.html,2014
982,2014-03-15,19:30:00,Memphis Grizzlies,103,Philadelphia 76ers,77,Box Score,,15164,,False,/boxscores/201403150PHI.html,2014
983,2014-03-15,20:00:00,Sacramento Kings,87,Chicago Bulls,94,Box Score,,22012,,False,/boxscores/201403150CHI.html,2014
984,2014-03-16,13:00:00,Charlotte Bobcats,101,Milwaukee Bucks,92,Box Score,,14536,,False,/boxscores/201403160MIL.html,2014
985,2014-03-16,13:00:00,Phoenix Suns,121,Toronto Raptors,113,Box Score,,18717,,False,/boxscores/201403160TOR.html,2014
986,2014-03-16,15:30:00,Houston Rockets,104,Miami Heat,113,Box Score,,19666,,False,/boxscores/201403160MIA.html,2014
987,2014-03-16,18:00:00,Boston Celtics,120,New Orleans Pelicans,121,Box Score,OT,17050,,False,/boxscores/201403160NOP.html,2014
988,2014-03-16,19:00:00,Sacramento Kings,102,Minnesota Timberwolves,104,Box Score,,13171,,False,/boxscores/201403160MIN.html,2014
989,2014-03-16,19:00:00,Dallas Mavericks,109,Oklahoma City Thunder,86,Box Score,,18203,,False,/boxscores/201403160OKC.html,2014
990,2014-03-16,19:00:00,Utah Jazz,104,San Antonio Spurs,122,Box Score,,18242,,False,/boxscores/201403160SAS.html,2014
991,2014-03-16,21:00:00,Golden State Warriors,113,Portland Trail Blazers,112,Box Score,,20063,,False,/boxscores/201403160POR.html,2014
992,2014-03-16,21:30:00,Cleveland Cavaliers,80,Los Angeles Clippers,102,Box Score,,19274,,False,/boxscores/201403160LAC.html,2014
993,2014-03-17,19:00:00,Atlanta Hawks,97,Charlotte Bobcats,83,Box Score,,14419,,False,/boxscores/201403170CHA.html,2014
994,2014-03-17,19:00:00,Philadelphia 76ers,90,Indiana Pacers,99,Box Score,,18165,,False,/boxscores/201403170IND.html,2014
995,2014-03-17,19:30:00,Phoenix Suns,95,Brooklyn Nets,108,Box Score,,17401,,False,/boxscores/201403170BRK.html,2014
996,2014-03-17,20:00:00,Oklahoma City Thunder,97,Chicago Bulls,85,Box Score,,22261,,False,/boxscores/201403170CHI.html,2014
997,2014-03-17,20:00:00,Utah Jazz,86,Houston Rockets,124,Box Score,,18156,,False,/boxscores/201403170HOU.html,2014
998,2014-03-17,20:30:00,Boston Celtics,89,Dallas Mavericks,94,Box Score,,20132,,False,/boxscores/201403170DAL.html,2014
999,2014-03-17,22:30:00,Los Angeles Clippers,100,Denver Nuggets,110,Box Score,,16553,,False,/boxscores/201403170DEN.html,2014
1000,2014-03-18,19:00:00,Miami Heat,100,Cleveland Cavaliers,96,Box Score,,20562,,False,/boxscores/201403180CLE.html,2014
1001,2014-03-18,19:30:00,Toronto Raptors,113,Atlanta Hawks,118,Box Score,OT,11759,,False,/boxscores/201403180ATL.html,2014
1002,2014-03-18,22:00:00,Milwaukee Bucks,115,Portland Trail Blazers,120,Box Score,OT,19572,,False,/boxscores/201403180POR.html,2014
1003,2014-03-18,22:00:00,Washington Wizards,111,Sacramento Kings,117,Box Score,OT,16084,,False,/boxscores/201403180SAC.html,2014
1004,2014-03-18,22:30:00,Orlando Magic,89,Golden State Warriors,103,Box Score,,19596,,False,/boxscores/201403180GSW.html,2014
1005,2014-03-19,19:00:00,Chicago Bulls,102,Philadelphia 76ers,94,Box Score,,13222,,False,/boxscores/201403190PHI.html,2014
1006,2014-03-19,19:30:00,Miami Heat,96,Boston Celtics,101,Box Score,,18624,,False,/boxscores/201403190BOS.html,2014
1007,2014-03-19,19:30:00,Charlotte Bobcats,99,Brooklyn Nets,104,Box Score,,17222,,False,/boxscores/201403190BRK.html,2014
1008,2014-03-19,20:00:00,Utah Jazz,86,Memphis Grizzlies,96,Box Score,,17011,,False,/boxscores/201403190MEM.html,2014
1009,2014-03-19,20:00:00,Toronto Raptors,107,New Orleans Pelicans,100,Box Score,,15282,,False,/boxscores/201403190NOP.html,2014
1010,2014-03-19,20:00:00,Indiana Pacers,86,New York Knicks,92,Box Score,,19812,,False,/boxscores/201403190NYK.html,2014
1011,2014-03-19,20:30:00,Minnesota Timberwolves,123,Dallas Mavericks,122,Box Score,OT,20100,,False,/boxscores/201403190DAL.html,2014
1012,2014-03-19,21:00:00,Detroit Pistons,109,Denver Nuggets,118,Box Score,,16671,,False,/boxscores/201403190DEN.html,2014
1013,2014-03-19,22:00:00,Orlando Magic,93,Phoenix Suns,109,Box Score,,17508,,False,/boxscores/201403190PHO.html,2014
1014,2014-03-19,22:30:00,San Antonio Spurs,125,Los Angeles Lakers,109,Box Score,,18997,,False,/boxscores/201403190LAL.html,2014
1015,2014-03-20,19:00:00,Oklahoma City Thunder,102,Cleveland Cavaliers,95,Box Score,,18246,,False,/boxscores/201403200CLE.html,2014
1016,2014-03-20,20:00:00,Minnesota Timberwolves,106,Houston Rockets,129,Box Score,,18315,,False,/boxscores/201403200HOU.html,2014
1017,2014-03-20,22:00:00,Washington Wizards,103,Portland Trail Blazers,116,Box Score,,19571,,False,/boxscores/201403200POR.html,2014
1018,2014-03-20,22:30:00,Milwaukee Bucks,110,Golden State Warriors,115,Box Score,,19596,,False,/boxscores/201403200GSW.html,2014
1019,2014-03-21,19:00:00,Chicago Bulls,79,Indiana Pacers,91,Box Score,,18165,,False,/boxscores/201403210IND.html,2014
1020,2014-03-21,19:00:00,New York Knicks,93,Philadelphia 76ers,92,Box Score,,12745,,False,/boxscores/201403210PHI.html,2014
1021,2014-03-21,19:00:00,Oklahoma City Thunder,119,Toronto Raptors,118,Box Score,2OT,19800,,False,/boxscores/201403210TOR.html,2014
1022,2014-03-21,19:30:00,New Orleans Pelicans,111,Atlanta Hawks,105,Box Score,,15476,,False,/boxscores/201403210ATL.html,2014
1023,2014-03-21,19:30:00,Boston Celtics,98,Brooklyn Nets,114,Box Score,,17732,,False,/boxscores/201403210BRK.html,2014
1024,2014-03-21,19:30:00,Memphis Grizzlies,86,Miami Heat,91,Box Score,,20007,,False,/boxscores/201403210MIA.html,2014
1025,2014-03-21,20:30:00,Denver Nuggets,106,Dallas Mavericks,122,Box Score,,20188,,False,/boxscores/201403210DAL.html,2014
1026,2014-03-21,22:00:00,Detroit Pistons,92,Phoenix Suns,98,Box Score,,18422,,False,/boxscores/201403210PHO.html,2014
1027,2014-03-21,22:00:00,San Antonio Spurs,99,Sacramento Kings,79,Box Score,,17317,,False,/boxscores/201403210SAC.html,2014
1028,2014-03-21,22:30:00,Washington Wizards,117,Los Angeles Lakers,107,Box Score,,18112,,False,/boxscores/201403210LAL.html,2014
1029,2014-03-22,19:00:00,Portland Trail Blazers,94,Charlotte Bobcats,124,Box Score,,18706,,False,/boxscores/201403220CHA.html,2014
1030,2014-03-22,19:30:00,Houston Rockets,118,Cleveland Cavaliers,111,Box Score,,19058,,False,/boxscores/201403220CLE.html,2014
1031,2014-03-22,20:00:00,Philadelphia 76ers,81,Chicago Bulls,91,Box Score,,21799,,False,/boxscores/201403220CHI.html,2014
1032,2014-03-22,20:00:00,Indiana Pacers,71,Memphis Grizzlies,82,Box Score,,18119,,False,/boxscores/201403220MEM.html,2014
1033,2014-03-22,20:00:00,Miami Heat,95,New Orleans Pelicans,105,Box Score,,18185,,False,/boxscores/201403220NOP.html,2014
1034,2014-03-22,21:00:00,Orlando Magic,88,Utah Jazz,89,Box Score,,19228,,False,/boxscores/201403220UTA.html,2014
1035,2014-03-22,22:30:00,San Antonio Spurs,99,Golden State Warriors,90,Box Score,,19596,,False,/boxscores/201403220GSW.html,2014
1036,2014-03-22,22:30:00,Detroit Pistons,103,Los Angeles Clippers,112,Box Score,,19214,,False,/boxscores/201403220LAC.html,2014
1037,2014-03-23,13:00:00,Atlanta Hawks,86,Toronto Raptors,96,Box Score,,18140,,False,/boxscores/201403230TOR.html,2014
1038,2014-03-23,15:30:00,Phoenix Suns,127,Minnesota Timberwolves,120,Box Score,,17866,,False,/boxscores/201403230MIN.html,2014
1039,2014-03-23,17:00:00,Washington Wizards,102,Denver Nuggets,105,Box Score,,18324,,False,/boxscores/201403230DEN.html,2014
1040,2014-03-23,18:00:00,Milwaukee Bucks,107,Sacramento Kings,124,Box Score,,16341,,False,/boxscores/201403230SAC.html,2014
1041,2014-03-23,19:30:00,Brooklyn Nets,107,Dallas Mavericks,104,Box Score,OT,19603,,False,/boxscores/201403230DAL.html,2014
1042,2014-03-23,19:30:00,Cleveland Cavaliers,106,New York Knicks,100,Box Score,,19812,,False,/boxscores/201403230NYK.html,2014
1043,2014-03-23,21:30:00,Orlando Magic,94,Los Angeles Lakers,103,Box Score,,17803,,False,/boxscores/201403230LAL.html,2014
1044,2014-03-24,19:00:00,Houston Rockets,100,Charlotte Bobcats,89,Box Score,,15511,,False,/boxscores/201403240CHA.html,2014
1045,2014-03-24,19:30:00,Phoenix Suns,102,Atlanta Hawks,95,Box Score,,12240,,False,/boxscores/201403240ATL.html,2014
1046,2014-03-24,19:30:00,Portland Trail Blazers,91,Miami Heat,93,Box Score,,20030,,False,/boxscores/201403240MIA.html,2014
1047,2014-03-24,20:00:00,Indiana Pacers,77,Chicago Bulls,89,Box Score,,21803,,False,/boxscores/201403240CHI.html,2014
1048,2014-03-24,20:00:00,Minnesota Timberwolves,92,Memphis Grizzlies,109,Box Score,,17784,,False,/boxscores/201403240MEM.html,2014
1049,2014-03-24,20:00:00,Brooklyn Nets,104,New Orleans Pelicans,109,Box Score,OT,14599,,False,/boxscores/201403240NOP.html,2014
1050,2014-03-24,20:00:00,Denver Nuggets,96,Oklahoma City Thunder,117,Box Score,,18203,,False,/boxscores/201403240OKC.html,2014
1051,2014-03-24,20:30:00,Philadelphia 76ers,91,San Antonio Spurs,113,Box Score,,17798,,False,/boxscores/201403240SAS.html,2014
1052,2014-03-24,21:00:00,Detroit Pistons,114,Utah Jazz,94,Box Score,,17595,,False,/boxscores/201403240UTA.html,2014
1053,2014-03-24,22:30:00,Milwaukee Bucks,98,Los Angeles Clippers,106,Box Score,,19060,,False,/boxscores/201403240LAC.html,2014
1054,2014-03-25,19:00:00,Toronto Raptors,100,Cleveland Cavaliers,102,Box Score,,15497,,False,/boxscores/201403250CLE.html,2014
1055,2014-03-25,19:00:00,Portland Trail Blazers,85,Orlando Magic,95,Box Score,,17896,,False,/boxscores/201403250ORL.html,2014
1056,2014-03-25,20:00:00,Oklahoma City Thunder,119,Dallas Mavericks,128,Box Score,OT,19607,,False,/boxscores/201403250DAL.html,2014
1057,2014-03-25,22:30:00,New York Knicks,96,Los Angeles Lakers,127,Box Score,,18997,,False,/boxscores/201403250LAL.html,2014
1058,2014-03-26,19:00:00,Brooklyn Nets,111,Charlotte Bobcats,116,Box Score,OT,15943,,False,/boxscores/201403260CHA.html,2014
1059,2014-03-26,19:00:00,Phoenix Suns,99,Washington Wizards,93,Box Score,,18805,,False,/boxscores/201403260WAS.html,2014
1060,2014-03-26,19:30:00,Toronto Raptors,99,Boston Celtics,90,Box Score,,18341,,False,/boxscores/201403260BOS.html,2014
1061,2014-03-26,19:30:00,Cleveland Cavaliers,97,Detroit Pistons,96,Box Score,,15979,,False,/boxscores/201403260DET.html,2014
1062,2014-03-26,20:00:00,Miami Heat,83,Indiana Pacers,84,Box Score,,18165,,False,/boxscores/201403260IND.html,2014
1063,2014-03-26,20:00:00,Atlanta Hawks,83,Minnesota Timberwolves,107,Box Score,,11632,,False,/boxscores/201403260MIN.html,2014
1064,2014-03-26,20:00:00,Los Angeles Clippers,96,New Orleans Pelicans,98,Box Score,,16363,,False,/boxscores/201403260NOP.html,2014
1065,2014-03-26,20:30:00,Denver Nuggets,103,San Antonio Spurs,108,Box Score,,17949,,False,/boxscores/201403260SAS.html,2014
1066,2014-03-26,22:00:00,New York Knicks,107,Sacramento Kings,99,Box Score,,15594,,False,/boxscores/201403260SAC.html,2014
1067,2014-03-26,22:30:00,Memphis Grizzlies,91,Utah Jazz,87,Box Score,,19081,,False,/boxscores/201403260UTA.html,2014
1068,2014-03-27,19:30:00,Portland Trail Blazers,100,Atlanta Hawks,85,Box Score,,13228,,False,/boxscores/201403270ATL.html,2014
1069,2014-03-27,20:00:00,Philadelphia 76ers,98,Houston Rockets,120,Box Score,,18334,,False,/boxscores/201403270HOU.html,2014
1070,2014-03-27,20:00:00,Los Angeles Lakers,105,Milwaukee Bucks,108,Box Score,,15439,,False,/boxscores/201403270MIL.html,2014
1071,2014-03-27,20:30:00,Los Angeles Clippers,109,Dallas Mavericks,103,Box Score,,19912,,False,/boxscores/201403270DAL.html,2014
1072,2014-03-28,19:00:00,Charlotte Bobcats,105,Orlando Magic,110,Box Score,OT,16003,,False,/boxscores/201403280ORL.html,2014
1073,2014-03-28,19:00:00,Boston Celtics,103,Toronto Raptors,105,Box Score,,19800,,False,/boxscores/201403280TOR.html,2014
1074,2014-03-28,19:00:00,Indiana Pacers,78,Washington Wizards,91,Box Score,,19708,,False,/boxscores/201403280WAS.html,2014
1075,2014-03-28,19:30:00,Cleveland Cavaliers,97,Brooklyn Nets,108,Box Score,,17732,,False,/boxscores/201403280BRK.html,2014
1076,2014-03-28,19:30:00,Miami Heat,110,Detroit Pistons,78,Box Score,,21231,,False,/boxscores/201403280DET.html,2014
1077,2014-03-28,20:00:00,Portland Trail Blazers,91,Chicago Bulls,74,Box Score,,22055,,False,/boxscores/201403280CHI.html,2014
1078,2014-03-28,20:00:00,Los Angeles Lakers,107,Minnesota Timberwolves,143,Box Score,,16442,,False,/boxscores/201403280MIN.html,2014
1079,2014-03-28,20:00:00,Utah Jazz,95,New Orleans Pelicans,102,Box Score,,17699,,False,/boxscores/201403280NOP.html,2014
1080,2014-03-28,20:00:00,Sacramento Kings,81,Oklahoma City Thunder,94,Box Score,,18203,,False,/boxscores/201403280OKC.html,2014
1081,2014-03-28,21:00:00,San Antonio Spurs,133,Denver Nuggets,102,Box Score,,19155,,False,/boxscores/201403280DEN.html,2014
1082,2014-03-28,22:00:00,New York Knicks,88,Phoenix Suns,112,Box Score,,17106,,False,/boxscores/201403280PHO.html,2014
1083,2014-03-28,22:30:00,Memphis Grizzlies,93,Golden State Warriors,100,Box Score,,19596,,False,/boxscores/201403280GSW.html,2014
1084,2014-03-29,19:30:00,Detroit Pistons,98,Philadelphia 76ers,123,Box Score,,17438,,False,/boxscores/201403290PHI.html,2014
1085,2014-03-29,20:00:00,Los Angeles Clippers,118,Houston Rockets,107,Box Score,,18337,,False,/boxscores/201403290HOU.html,2014
1086,2014-03-29,20:00:00,Atlanta Hawks,97,Washington Wizards,101,Box Score,,17996,,False,/boxscores/201403290WAS.html,2014
1087,2014-03-29,20:30:00,Sacramento Kings,100,Dallas Mavericks,103,Box Score,,20210,,False,/boxscores/201403290DAL.html,2014
1088,2014-03-29,20:30:00,Miami Heat,88,Milwaukee Bucks,67,Box Score,,17986,,False,/boxscores/201403290MIL.html,2014
1089,2014-03-29,20:30:00,New Orleans Pelicans,80,San Antonio Spurs,96,Box Score,,18581,,False,/boxscores/201403290SAS.html,2014
1090,2014-03-30,15:00:00,Indiana Pacers,76,Cleveland Cavaliers,90,Box Score,,17147,,False,/boxscores/201403300CLE.html,2014
1091,2014-03-30,15:00:00,Utah Jazz,96,Oklahoma City Thunder,116,Box Score,,18203,,False,/boxscores/201403300OKC.html,2014
1092,2014-03-30,18:00:00,Minnesota Timberwolves,99,Brooklyn Nets,114,Box Score,,17732,,False,/boxscores/201403300BRK.html,2014
1093,2014-03-30,18:00:00,Toronto Raptors,98,Orlando Magic,93,Box Score,,16018,,False,/boxscores/201403300ORL.html,2014
1094,2014-03-30,19:00:00,Chicago Bulls,107,Boston Celtics,102,Box Score,,18624,,False,/boxscores/201403300BOS.html,2014
1095,2014-03-30,21:00:00,New York Knicks,89,Golden State Warriors,84,Box Score,,19596,,False,/boxscores/201403300GSW.html,2014
1096,2014-03-30,21:00:00,Memphis Grizzlies,98,Portland Trail Blazers,105,Box Score,,19994,,False,/boxscores/201403300POR.html,2014
1097,2014-03-30,21:30:00,Phoenix Suns,99,Los Angeles Lakers,115,Box Score,,18355,,False,/boxscores/201403300LAL.html,2014
1098,2014-03-31,19:00:00,Washington Wizards,94,Charlotte Bobcats,100,Box Score,,14894,,False,/boxscores/201403310CHA.html,2014
1099,2014-03-31,19:00:00,San Antonio Spurs,103,Indiana Pacers,77,Box Score,,18165,,False,/boxscores/201403310IND.html,2014
1100,2014-03-31,19:30:00,Philadelphia 76ers,95,Atlanta Hawks,103,Box Score,,11096,,False,/boxscores/201403310ATL.html,2014
1101,2014-03-31,19:30:00,Milwaukee Bucks,111,Detroit Pistons,116,Box Score,,13062,,False,/boxscores/201403310DET.html,2014
1102,2014-03-31,19:30:00,Toronto Raptors,83,Miami Heat,93,Box Score,,19831,,False,/boxscores/201403310MIA.html,2014
1103,2014-03-31,20:00:00,Boston Celtics,80,Chicago Bulls,94,Box Score,,21494,,False,/boxscores/201403310CHI.html,2014
1104,2014-03-31,20:00:00,Los Angeles Clippers,114,Minnesota Timberwolves,104,Box Score,,12172,,False,/boxscores/201403310MIN.html,2014
1105,2014-03-31,20:00:00,Sacramento Kings,102,New Orleans Pelicans,97,Box Score,,15548,,False,/boxscores/201403310NOP.html,2014
1106,2014-03-31,21:00:00,Memphis Grizzlies,94,Denver Nuggets,92,Box Score,,14570,,False,/boxscores/201403310DEN.html,2014
1107,2014-03-31,21:00:00,New York Knicks,92,Utah Jazz,83,Box Score,,18653,,False,/boxscores/201403310UTA.html,2014
1108,2014-04-01,20:00:00,Houston Rockets,96,Brooklyn Nets,105,Box Score,,17732,,False,/boxscores/201404010BRK.html,2014
1109,2014-04-01,20:30:00,Golden State Warriors,122,Dallas Mavericks,120,Box Score,OT,20423,,False,/boxscores/201404010DAL.html,2014
1110,2014-04-01,22:30:00,Portland Trail Blazers,124,Los Angeles Lakers,112,Box Score,,18110,,False,/boxscores/201404010LAL.html,2014
1111,2014-04-02,19:00:00,Detroit Pistons,94,Indiana Pacers,101,Box Score,,18165,,False,/boxscores/201404020IND.html,2014
1112,2014-04-02,19:00:00,Brooklyn Nets,81,New York Knicks,110,Box Score,,19812,,False,/boxscores/201404020NYK.html,2014
1113,2014-04-02,19:00:00,Cleveland Cavaliers,119,Orlando Magic,98,Box Score,,16092,,False,/boxscores/201404020ORL.html,2014
1114,2014-04-02,19:00:00,Charlotte Bobcats,123,Philadelphia 76ers,93,Box Score,,12136,,False,/boxscores/201404020PHI.html,2014
1115,2014-04-02,19:00:00,Houston Rockets,103,Toronto Raptors,107,Box Score,,18294,,False,/boxscores/201404020TOR.html,2014
1116,2014-04-02,19:00:00,Boston Celtics,92,Washington Wizards,118,Box Score,,17770,,False,/boxscores/201404020WAS.html,2014
1117,2014-04-02,19:30:00,Chicago Bulls,105,Atlanta Hawks,92,Box Score,,17029,,False,/boxscores/201404020ATL.html,2014
1118,2014-04-02,19:30:00,Milwaukee Bucks,77,Miami Heat,96,Box Score,,19609,,False,/boxscores/201404020MIA.html,2014
1119,2014-04-02,20:00:00,Memphis Grizzlies,88,Minnesota Timberwolves,102,Box Score,,12009,,False,/boxscores/201404020MIN.html,2014
1120,2014-04-02,20:30:00,Golden State Warriors,90,San Antonio Spurs,111,Box Score,,18581,,False,/boxscores/201404020SAS.html,2014
1121,2014-04-02,21:00:00,New Orleans Pelicans,107,Denver Nuggets,137,Box Score,,14783,,False,/boxscores/201404020DEN.html,2014
1122,2014-04-02,22:00:00,Los Angeles Clippers,112,Phoenix Suns,108,Box Score,,16091,,False,/boxscores/201404020PHO.html,2014
1123,2014-04-02,22:00:00,Los Angeles Lakers,102,Sacramento Kings,107,Box Score,,17317,,False,/boxscores/201404020SAC.html,2014
